param n := 5;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;
set S[4] := 1 2 3 4 5;
set S[5] := 1 2 3 4 5;

param A :=
[*,1,1,1,1,1]  1 355 2 640 3 574 4 509 5 459
[*,2,1,1,1,1]  1 377 2 612 3 590 4 236 5 639
[*,3,1,1,1,1]  1 501 2 552 3 547 4 619 5 246
[*,4,1,1,1,1]  1 359 2 420 3 548 4 551 5 719
[*,5,1,1,1,1]  1 414 2 602 3 485 4 435 5 479
[*,1,2,1,1,1]  1 584 2 531 3 312 4 600 5 218
[*,2,2,1,1,1]  1 349 2 540 3 686 4 562 5 338
[*,3,2,1,1,1]  1 708 2 598 3 440 4 328 5 543
[*,4,2,1,1,1]  1 379 2 492 3 521 4 577 5 327
[*,5,2,1,1,1]  1 396 2 716 3 442 4 336 5 428
[*,1,3,1,1,1]  1 480 2 561 3 601 4 508 5 434
[*,2,3,1,1,1]  1 471 2 506 3 445 4 529 5 251
[*,3,3,1,1,1]  1 528 2 380 3 394 4 790 5 326
[*,4,3,1,1,1]  1 795 2 544 3 139 4 521 5 625
[*,5,3,1,1,1]  1 449 2 498 3 484 4 423 5 494
[*,1,4,1,1,1]  1 672 2 458 3 498 4 348 5 464
[*,2,4,1,1,1]  1 338 2 375 3 854 4 650 5 349
[*,3,4,1,1,1]  1 539 2 378 3 746 4 439 5 431
[*,4,4,1,1,1]  1 607 2 358 3 527 4 487 5 434
[*,5,4,1,1,1]  1 603 2 488 3 514 4 363 5 517
[*,1,5,1,1,1]  1 194 2 407 3 691 4 607 5 527
[*,2,5,1,1,1]  1 405 2 507 3 427 4 713 5 497
[*,3,5,1,1,1]  1 617 2 498 3 406 4 524 5 421
[*,4,5,1,1,1]  1 488 2 449 3 579 4 593 5 338
[*,5,5,1,1,1]  1 351 2 540 3 704 4 608 5 322
[*,1,1,2,1,1]  1 652 2 340 3 522 4 296 5 601
[*,2,1,2,1,1]  1 276 2 569 3 598 4 300 5 641
[*,3,1,2,1,1]  1 598 2 634 3 374 4 426 5 452
[*,4,1,2,1,1]  1 516 2 450 3 720 4 523 5 274
[*,5,1,2,1,1]  1 348 2 519 3 269 4 643 5 588
[*,1,2,2,1,1]  1 363 2 363 3 697 4 454 5 528
[*,2,2,2,1,1]  1 276 2 794 3 558 4 381 5 411
[*,3,2,2,1,1]  1 314 2 476 3 632 4 608 5 595
[*,4,2,2,1,1]  1 464 2 252 3 493 4 637 5 565
[*,5,2,2,1,1]  1 541 2 460 3 444 4 535 5 580
[*,1,3,2,1,1]  1 548 2 541 3 521 4 209 5 409
[*,2,3,2,1,1]  1 708 2 479 3 336 4 416 5 492
[*,3,3,2,1,1]  1 556 2 442 3 494 4 443 5 555
[*,4,3,2,1,1]  1 660 2 701 3 460 4 470 5 158
[*,5,3,2,1,1]  1 617 2 401 3 780 4 249 5 461
[*,1,4,2,1,1]  1 672 2 303 3 319 4 556 5 669
[*,2,4,2,1,1]  1 303 2 587 3 306 4 649 5 496
[*,3,4,2,1,1]  1 239 2 589 3 568 4 391 5 604
