param n := 5;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;
set S[4] := 1 2 3 4 5;
set S[5] := 1 2 3 4 5;

param A :=
[*,1,1,1,1,1]  1 472 2 80 3 549 4 188 5 255
[*,2,1,1,1,1]  1 131 2 499 3 952 4 673 5 262
[*,3,1,1,1,1]  1 449 2 453 3 85 4 744 5 604
[*,4,1,1,1,1]  1 159 2 739 3 74 4 423 5 213
[*,5,1,1,1,1]  1 353 2 604 3 56 4 817 5 627
[*,1,2,1,1,1]  1 741 2 988 3 163 4 205 5 29
[*,2,2,1,1,1]  1 754 2 278 3 254 4 822 5 323
[*,3,2,1,1,1]  1 272 2 860 3 280 4 228 5 524
[*,4,2,1,1,1]  1 668 2 836 3 830 4 521 5 776
[*,5,2,1,1,1]  1 380 2 132 3 205 4 691 5 909
[*,1,3,1,1,1]  1 432 2 883 3 289 4 510 5 729
[*,2,3,1,1,1]  1 998 2 94 3 136 4 176 5 287
[*,3,3,1,1,1]  1 884 2 816 3 91 4 179 5 566
[*,4,3,1,1,1]  1 590 2 7 3 573 4 508 5 683
[*,5,3,1,1,1]  1 962 2 523 3 33 4 190 5 803
[*,1,4,1,1,1]  1 697 2 578 3 791 4 552 5 939
[*,2,4,1,1,1]  1 93 2 845 3 22 4 681 5 613
[*,3,4,1,1,1]  1 531 2 689 3 428 4 616 5 585
[*,4,4,1,1,1]  1 553 2 69 3 623 4 580 5 82
[*,5,4,1,1,1]  1 282 2 794 3 608 4 629 5 889
[*,1,5,1,1,1]  1 689 2 720 3 652 4 625 5 159
[*,2,5,1,1,1]  1 440 2 887 3 380 4 382 5 204
[*,3,5,1,1,1]  1 167 2 699 3 375 4 648 5 935
[*,4,5,1,1,1]  1 973 2 932 3 232 4 632 5 494
[*,5,5,1,1,1]  1 833 2 801 3 13 4 313 5 321
[*,1,1,2,1,1]  1 381 2 186 3 632 4 331 5 612
[*,2,1,2,1,1]  1 598 2 274 3 672 4 15 5 449
[*,3,1,2,1,1]  1 614 2 362 3 458 4 66 5 281
[*,4,1,2,1,1]  1 653 2 22 3 564 4 811 5 831
[*,5,1,2,1,1]  1 725 2 727 3 392 4 751 5 437
[*,1,2,2,1,1]  1 400 2 841 3 198 4 658 5 869
[*,2,2,2,1,1]  1 923 2 605 3 755 4 626 5 195
[*,3,2,2,1,1]  1 345 2 660 3 620 4 611 5 804
[*,4,2,2,1,1]  1 19 2 650 3 242 4 721 5 244
[*,5,2,2,1,1]  1 758 2 568 3 809 4 985 5 633
[*,1,3,2,1,1]  1 13 2 518 3 56 4 798 5 534
[*,2,3,2,1,1]  1 900 2 944 3 49 4 360 5 935
[*,3,3,2,1,1]  1 689 2 960 3 177 4 332 5 995
[*,4,3,2,1,1]  1 520 2 399 3 812 4 202 5 865
[*,5,3,2,1,1]  1 449 2 73 3 867 4 899 5 344
[*,1,4,2,1,1]  1 164 2 553 3 56 4 253 5 828
[*,2,4,2,1,1]  1 575 2 817 3 126 4 397 5 383
[*,3,4,2,1,1]  1 687 2 915 3 223 4 497 5 169
[*,4,4,2,1,1]  1 417 2 259 3 840 4 995 5 232
[*,5,4,2,1,1]  1 323 2 686 3 267 4 938 5 786
[*,1,5,2,1,1]  1 385 2 378 3 75 4 905 5 469
[*,2,5,2,1,1]  1 630 2 193 3 803 4 772 5 191
[*,3,5,2,1,1]  1 834 2 125 3 669 4 629 5 979
[*,4,5,2,1,1]  1 742 2 652 3 612 4 179 5 497
[*,5,5,2,1,1]  1 5 2 460 3 344 4 829 5 471
[*,1,1,3,1,1]  1 164 2 900 3 363 4 479 5 180
[*,2,1,3,1,1]  1 819 2 922 3 622 4 746 5 846
[*,3,1,3,1,1]  1 230 2 849 3 762 4 112 5 527
[*,4,1,3,1,1]  1 47 2 271 3 191 4 662 5 455
[*,5,1,3,1,1]  1 404 2 581 3 785 4 699 5 260
[*,1,2,3,1,1]  1 542 2 623 3 8 4 550 5 172
[*,2,2,3,1,1]  1 468 2 603 3 985 4 662 5 438
[*,3,2,3,1,1]  1 132 2 371 3 659 4 253 5 407
[*,4,2,3,1,1]  1 16 2 771 3 776 4 747 5 649
[*,5,2,3,1,1]  1 338 2 829 3 651 4 254 5 719
[*,1,3,3,1,1]  1 325 2 580 3 312 4 542 5 617
[*,2,3,3,1,1]  1 188 2 826 3 508 4 53 5 403
[*,3,3,3,1,1]  1 66 2 619 3 119 4 426 5 412
