param n := 5;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;
set S[4] := 1 2 3 4 5;
set S[5] := 1 2 3 4 5;

param A :=
[*,1,1,1,1,1]  1 571 2 562 3 523 4 416 5 668
[*,2,1,1,1,1]  1 611 2 492 3 564 4 318 5 369
[*,3,1,1,1,1]  1 500 2 219 3 632 4 558 5 532
[*,4,1,1,1,1]  1 550 2 328 3 689 4 399 5 530
[*,5,1,1,1,1]  1 447 2 520 3 714 4 362 5 619
[*,1,2,1,1,1]  1 533 2 657 3 463 4 590 5 458
[*,2,2,1,1,1]  1 642 2 445 3 612 4 492 5 541
[*,3,2,1,1,1]  1 474 2 609 3 599 4 596 5 508
[*,4,2,1,1,1]  1 609 2 393 3 311 4 778 5 573
[*,5,2,1,1,1]  1 416 2 532 3 468 4 675 5 570
[*,1,3,1,1,1]  1 402 2 521 3 483 4 515 5 587
[*,2,3,1,1,1]  1 611 2 503 3 501 4 375 5 685
[*,3,3,1,1,1]  1 521 2 489 3 595 4 483 5 655
[*,4,3,1,1,1]  1 647 2 184 3 746 4 426 5 699
[*,5,3,1,1,1]  1 616 2 522 3 388 4 548 5 513
[*,1,4,1,1,1]  1 580 2 552 3 383 4 288 5 618
[*,2,4,1,1,1]  1 573 2 515 3 598 4 480 5 489
[*,3,4,1,1,1]  1 261 2 479 3 702 4 510 5 631
[*,4,4,1,1,1]  1 553 2 439 3 552 4 537 5 637
[*,5,4,1,1,1]  1 517 2 390 3 508 4 552 5 480
[*,1,5,1,1,1]  1 586 2 514 3 681 4 407 5 678
[*,2,5,1,1,1]  1 376 2 720 3 387 4 562 5 499
[*,3,5,1,1,1]  1 551 2 599 3 484 4 380 5 681
[*,4,5,1,1,1]  1 427 2 567 3 584 4 737 5 488
[*,5,5,1,1,1]  1 660 2 559 3 338 4 600 5 566
[*,1,1,2,1,1]  1 430 2 485 3 507 4 416 5 642
[*,2,1,2,1,1]  1 549 2 594 3 445 4 434 5 532
[*,3,1,2,1,1]  1 503 2 379 3 593 4 511 5 409
[*,4,1,2,1,1]  1 339 2 498 3 354 4 563 5 462
[*,5,1,2,1,1]  1 320 2 320 3 376 4 583 5 681
[*,1,2,2,1,1]  1 425 2 401 3 493 4 637 5 552
[*,2,2,2,1,1]  1 268 2 580 3 492 4 797 5 345
