param n := 3;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;

param A :=
[*,1,1,1]  1 36 2 63 3 25
[*,2,1,1]  1 73 2 77 3 33
[*,3,1,1]  1 73 2 30 3 95
[*,4,1,1]  1 57 2 31 3 2
[*,5,1,1]  1 12 2 40 3 44
[*,1,2,1]  1 88 2 15 3 98
[*,2,2,1]  1 75 2 42 3 38
[*,3,2,1]  1 2 2 37 3 45
[*,4,2,1]  1 50 2 82 3 37
[*,5,2,1]  1 47 2 90 3 23
[*,1,3,1]  1 62 2 10 3 54
[*,2,3,1]  1 90 2 40 3 9
[*,3,3,1]  1 79 2 99 3 67
[*,4,3,1]  1 92 2 76 3 11
[*,5,3,1]  1 97 2 20 3 86
[*,1,4,1]  1 41 2 39 3 44
[*,2,4,1]  1 50 2 49 3 36
[*,3,4,1]  1 50 2 22 3 75
[*,4,4,1]  1 49 2 72 3 67
[*,5,4,1]  1 52 2 95 3 33
[*,1,5,1]  1 39 2 2 3 59
[*,2,5,1]  1 88 2 38 3 97
[*,3,5,1]  1 20 2 50 3 29
[*,4,5,1]  1 41 2 15 3 51
[*,5,5,1]  1 89 2 31 3 91
[*,1,1,2]  1 75 2 58 3 89
[*,2,1,2]  1 81 2 13 3 51
[*,3,1,2]  1 60 2 65 3 9
[*,4,1,2]  1 6 2 74 3 4
[*,5,1,2]  1 75 2 30 3 18
[*,1,2,2]  1 12 2 14 3 22
[*,2,2,2]  1 71 2 11 3 28
[*,3,2,2]  1 70 2 67 3 76
[*,4,2,2]  1 48 2 8 3 35
[*,5,2,2]  1 66 2 3 3 57
[*,1,3,2]  1 6 2 4 3 26
[*,2,3,2]  1 95 2 40 3 59
[*,3,3,2]  1 94 2 3 3 99
[*,4,3,2]  1 97 2 84 3 78
[*,5,3,2]  1 48 2 81 3 5
[*,1,4,2]  1 32 2 45 3 5
[*,2,4,2]  1 14 2 14 3 43
[*,3,4,2]  1 25 2 29 3 47
[*,4,4,2]  1 37 2 57 3 95
[*,5,4,2]  1 99 2 95 3 18
[*,1,5,2]  1 86 2 40 3 10
[*,2,5,2]  1 85 2 47 3 1
[*,3,5,2]  1 53 2 55 3 55
[*,4,5,2]  1 93 2 56 3 13
[*,5,5,2]  1 58 2 81 3 72
[*,1,1,3]  1 11 2 77 3 73
[*,2,1,3]  1 49 2 95 3 93
[*,3,1,3]  1 51 2 26 3 37
[*,4,1,3]  1 39 2 10 3 31
[*,5,1,3]  1 30 2 76 3 51
[*,1,2,3]  1 59 2 79 3 37
[*,2,2,3]  1 28 2 42 3 91
[*,3,2,3]  1 78 2 32 3 90
[*,4,2,3]  1 65 2 85 3 61
[*,5,2,3]  1 81 2 49 3 84
[*,1,3,3]  1 89 2 52 3 53
[*,2,3,3]  1 37 2 62 3 52
[*,3,3,3]  1 66 2 20 3 70
[*,4,3,3]  1 37 2 40 3 12
[*,5,3,3]  1 11 2 21 3 2
[*,1,4,3]  1 37 2 64 3 5
[*,2,4,3]  1 60 2 57 3 57
[*,3,4,3]  1 89 2 53 3 8
[*,4,4,3]  1 44 2 33 3 43
[*,5,4,3]  1 81 2 65 3 61
[*,1,5,3]  1 15 2 75 3 10
[*,2,5,3]  1 43 2 100 3 48
[*,3,5,3]  1 47 2 57 3 43
[*,4,5,3]  1 54 2 63 3 33
[*,5,5,3]  1 44 2 12 3 94
[*,1,1,4]  1 8 2 51 3 83
[*,2,1,4]  1 8 2 80 3 91
[*,3,1,4]  1 23 2 51 3 21
[*,4,1,4]  1 68 2 76 3 60
[*,5,1,4]  1 23 2 79 3 51
[*,1,2,4]  1 90 2 14 3 48
[*,2,2,4]  1 13 2 10 3 4
[*,3,2,4]  1 5 2 5 3 71
[*,4,2,4]  1 52 2 1 3 70
[*,5,2,4]  1 61 2 58 3 66
[*,1,3,4]  1 26 2 12 3 31
[*,2,3,4]  1 91 2 6 3 60
[*,3,3,4]  1 71 2 62 3 7
[*,4,3,4]  1 92 2 100 3 20
[*,5,3,4]  1 4 2 70 3 31
[*,1,4,4]  1 91 2 50 3 63
[*,2,4,4]  1 11 2 85 3 81
[*,3,4,4]  1 66 2 68 3 34
[*,4,4,4]  1 70 2 51 3 36
[*,5,4,4]  1 93 2 99 3 40
[*,1,5,4]  1 34 2 31 3 14
[*,2,5,4]  1 57 2 5 3 59
[*,3,5,4]  1 23 2 67 3 84
[*,4,5,4]  1 87 2 30 3 8
[*,5,5,4]  1 25 2 24 3 44
[*,1,1,5]  1 49 2 53 3 48
[*,2,1,5]  1 33 2 9 3 20
[*,3,1,5]  1 68 2 30 3 45
[*,4,1,5]  1 44 2 47 3 41
[*,5,1,5]  1 82 2 72 3 13
[*,1,2,5]  1 88 2 59 3 59
[*,2,2,5]  1 15 2 74 3 25
[*,3,2,5]  1 70 2 29 3 61
[*,4,2,5]  1 38 2 59 3 97
[*,5,2,5]  1 36 2 94 3 94
[*,1,3,5]  1 92 2 65 3 99
[*,2,3,5]  1 25 2 19 3 40
[*,3,3,5]  1 16 2 80 3 61
[*,4,3,5]  1 57 2 100 3 39
[*,5,3,5]  1 99 2 36 3 70
[*,1,4,5]  1 66 2 68 3 1
