param n := 5;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;
set S[4] := 1 2 3 4 5;
set S[5] := 1 2 3 4 5;

param A :=
[*,1,1,1,1,1]  1 891 2 219 3 108 4 108 5 907
[*,2,1,1,1,1]  1 637 2 239 3 903 4 492 5 908
[*,3,1,1,1,1]  1 610 2 750 3 287 4 876 5 618
[*,4,1,1,1,1]  1 626 2 707 3 277 4 287 5 114
[*,5,1,1,1,1]  1 441 2 203 3 209 4 832 5 249
[*,1,2,1,1,1]  1 932 2 354 3 873 4 432 5 130
[*,2,2,1,1,1]  1 514 2 663 3 286 4 925 5 963
[*,3,2,1,1,1]  1 89 2 706 3 957 4 79 5 772
[*,4,2,1,1,1]  1 881 2 227 3 239 4 111 5 634
[*,5,2,1,1,1]  1 543 2 328 3 41 4 582 5 415
[*,1,3,1,1,1]  1 553 2 559 3 734 4 444 5 86
[*,2,3,1,1,1]  1 671 2 522 3 721 4 248 5 810
[*,3,3,1,1,1]  1 566 2 204 3 585 4 756 5 655
[*,4,3,1,1,1]  1 813 2 184 3 724 4 517 5 802
[*,5,3,1,1,1]  1 999 2 641 3 976 4 976 5 836
[*,1,4,1,1,1]  1 541 2 986 3 533 4 816 5 672
[*,2,4,1,1,1]  1 855 2 569 3 837 4 183 5 704
[*,3,4,1,1,1]  1 836 2 595 3 156 4 828 5 921
[*,4,4,1,1,1]  1 144 2 398 3 159 4 848 5 909
[*,5,4,1,1,1]  1 611 2 479 3 45 4 266 5 459
[*,1,5,1,1,1]  1 387 2 695 3 526 4 660 5 258
[*,2,5,1,1,1]  1 821 2 226 3 377 4 610 5 788
[*,3,5,1,1,1]  1 123 2 117 3 366 4 548 5 170
[*,4,5,1,1,1]  1 831 2 449 3 660 4 90 5 123
[*,5,5,1,1,1]  1 56 2 992 3 813 4 283 5 717
[*,1,1,2,1,1]  1 90 2 228 3 407 4 966 5 351
[*,2,1,2,1,1]  1 148 2 961 3 16 4 552 5 381
[*,3,1,2,1,1]  1 2 2 359 3 749 4 79 5 702
[*,4,1,2,1,1]  1 631 2 249 3 309 4 990 5 359
[*,5,1,2,1,1]  1 192 2 921 3 824 4 473 5 251
[*,1,2,2,1,1]  1 353 2 138 3 579 4 90 5 936
[*,2,2,2,1,1]  1 518 2 26 3 521 4 695 5 460
[*,3,2,2,1,1]  1 724 2 772 3 323 4 439 5 576
[*,4,2,2,1,1]  1 824 2 260 3 84 4 50 5 623
[*,5,2,2,1,1]  1 350 2 479 3 182 4 808 5 551
[*,1,3,2,1,1]  1 971 2 781 3 737 4 554 5 900
[*,2,3,2,1,1]  1 137 2 774 3 1 4 343 5 869
[*,3,3,2,1,1]  1 235 2 167 3 318 4 906 5 889
[*,4,3,2,1,1]  1 596 2 882 3 675 4 646 5 217
[*,5,3,2,1,1]  1 209 2 791 3 893 4 860 5 48
[*,1,4,2,1,1]  1 465 2 985 3 965 4 924 5 780
[*,2,4,2,1,1]  1 526 2 481 3 83 4 824 5 432
[*,3,4,2,1,1]  1 612 2 407 3 357 4 240 5 135
[*,4,4,2,1,1]  1 554 2 347 3 751 4 434 5 64
[*,5,4,2,1,1]  1 235 2 927 3 306 4 492 5 225
[*,1,5,2,1,1]  1 848 2 807 3 512 4 261 5 717
[*,2,5,2,1,1]  1 162 2 473 3 587 4 106 5 754
[*,3,5,2,1,1]  1 147 2 971 3 79 4 775 5 232
[*,4,5,2,1,1]  1 714 2 401 3 973 4 747 5 558
[*,5,5,2,1,1]  1 776 2 243 3 613 4 489 5 933
[*,1,1,3,1,1]  1 512 2 557 3 200 4 434 5 511
[*,2,1,3,1,1]  1 978 2 685 3 278 4 496 5 582
[*,3,1,3,1,1]  1 33 2 726 3 953 4 362 5 977
[*,4,1,3,1,1]  1 287 2 631 3 20 4 218 5 472
[*,5,1,3,1,1]  1 996 2 991 3 764 4 755 5 348
[*,1,2,3,1,1]  1 66 2 871 3 154 4 357 5 984
[*,2,2,3,1,1]  1 187 2 978 3 818 4 527 5 818
[*,3,2,3,1,1]  1 612 2 675 3 311 4 940 5 601
[*,4,2,3,1,1]  1 235 2 963 3 431 4 967 5 610
[*,5,2,3,1,1]  1 353 2 758 3 413 4 36 5 313
[*,1,3,3,1,1]  1 31 2 1000 3 686 4 641 5 660
[*,2,3,3,1,1]  1 962 2 17 3 197 4 583 5 546
[*,3,3,3,1,1]  1 455 2 601 3 350 4 159 5 484
[*,4,3,3,1,1]  1 381 2 694 3 648 4 752 5 399
[*,5,3,3,1,1]  1 367 2 240 3 889 4 79 5 134
[*,1,4,3,1,1]  1 502 2 123 3 202 4 844 5 753
[*,2,4,3,1,1]  1 615 2 76 3 363 4 450 5 703
[*,3,4,3,1,1]  1 450 2 9 3 455 4 840 5 855
[*,4,4,3,1,1]  1 838 2 560 3 113 4 970 5 767
[*,5,4,3,1,1]  1 253 2 656 3 214 4 40 5 546
[*,1,5,3,1,1]  1 154 2 6 3 999 4 606 5 871
[*,2,5,3,1,1]  1 44 2 490 3 49 4 379 5 499
[*,3,5,3,1,1]  1 421 2 15 3 159 4 262 5 246
[*,4,5,3,1,1]  1 562 2 815 3 214 4 132 5 502
[*,5,5,3,1,1]  1 496 2 76 3 590 4 503 5 407
[*,1,1,4,1,1]  1 514 2 209 3 221 4 61 5 62
[*,2,1,4,1,1]  1 925 2 209 3 963 4 906 5 956
[*,3,1,4,1,1]  1 598 2 2 3 737 4 104 5 881
[*,4,1,4,1,1]  1 685 2 651 3 681 4 640 5 778
[*,5,1,4,1,1]  1 613 2 674 3 738 4 540 5 42
[*,1,2,4,1,1]  1 109 2 314 3 981 4 910 5 797
[*,2,2,4,1,1]  1 899 2 71 3 174 4 783 5 129
[*,3,2,4,1,1]  1 808 2 405 3 805 4 774 5 407
[*,4,2,4,1,1]  1 303 2 102 3 336 4 638 5 117
[*,5,2,4,1,1]  1 654 2 971 3 551 4 97 5 804
[*,1,3,4,1,1]  1 365 2 352 3 789 4 747 5 998
[*,2,3,4,1,1]  1 237 2 391 3 69 4 416 5 357
[*,3,3,4,1,1]  1 365 2 878 3 269 4 897 5 256
[*,4,3,4,1,1]  1 545 2 329 3 461 4 924 5 272
[*,5,3,4,1,1]  1 198 2 560 3 480 4 967 5 151
[*,1,4,4,1,1]  1 46 2 789 3 972 4 388 5 714
[*,2,4,4,1,1]  1 784 2 185 3 15 4 200 5 745
[*,3,4,4,1,1]  1 56 2 188 3 444 4 355 5 739
[*,4,4,4,1,1]  1 256 2 746 3 598 4 408 5 139
