param n := 3;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;

param A :=
[*,1,1,1]  1 29 2 50 3 74
[*,2,1,1]  1 59 2 89 3 74
[*,3,1,1]  1 9 2 76 3 58
[*,4,1,1]  1 66 2 10 3 6
[*,5,1,1]  1 40 2 27 3 24
[*,1,2,1]  1 95 2 77 3 29
[*,2,2,1]  1 87 2 68 3 19
[*,3,2,1]  1 30 2 88 3 50
[*,4,2,1]  1 10 2 36 3 100
[*,5,2,1]  1 57 2 98 3 36
[*,1,3,1]  1 97 2 32 3 57
[*,2,3,1]  1 18 2 9 3 25
[*,3,3,1]  1 20 2 62 3 78
[*,4,3,1]  1 67 2 16 3 17
[*,5,3,1]  1 48 2 95 3 69
[*,1,4,1]  1 55 2 74 3 86
[*,2,4,1]  1 10 2 93 3 97
[*,3,4,1]  1 29 2 96 3 35
[*,4,4,1]  1 83 2 30 3 77
[*,5,4,1]  1 42 2 34 3 14
[*,1,5,1]  1 32 2 53 3 39
[*,2,5,1]  1 47 2 74 3 8
[*,3,5,1]  1 20 2 97 3 94
[*,4,5,1]  1 24 2 50 3 82
[*,5,5,1]  1 5 2 21 3 8
[*,1,1,2]  1 27 2 54 3 3
[*,2,1,2]  1 35 2 63 3 77
[*,3,1,2]  1 4 2 33 3 71
[*,4,1,2]  1 47 2 38 3 98
[*,5,1,2]  1 29 2 37 3 19
[*,1,2,2]  1 63 2 22 3 23
[*,2,2,2]  1 5 2 64 3 63
[*,3,2,2]  1 46 2 38 3 100
[*,4,2,2]  1 4 2 75 3 6
[*,5,2,2]  1 45 2 19 3 92
[*,1,3,2]  1 83 2 60 3 46
[*,2,3,2]  1 88 2 100 3 6
[*,3,3,2]  1 55 2 58 3 54
[*,4,3,2]  1 90 2 88 3 9
[*,5,3,2]  1 81 2 78 3 16
[*,1,4,2]  1 85 2 35 3 65
[*,2,4,2]  1 37 2 21 3 31
[*,3,4,2]  1 3 2 34 3 96
[*,4,4,2]  1 67 2 15 3 70
[*,5,4,2]  1 68 2 14 3 27
[*,1,5,2]  1 21 2 83 3 3
[*,2,5,2]  1 42 2 79 3 78
[*,3,5,2]  1 87 2 75 3 83
[*,4,5,2]  1 60 2 3 3 44
[*,5,5,2]  1 93 2 62 3 40
[*,1,1,3]  1 73 2 95 3 35
[*,2,1,3]  1 26 2 53 3 10
[*,3,1,3]  1 2 2 99 3 97
