param n := 5;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;
set S[4] := 1 2 3 4 5;
set S[5] := 1 2 3 4 5;

param A :=
[*,1,1,1,1,1]  1 396 2 77 3 782 4 880 5 383
[*,2,1,1,1,1]  1 544 2 3 3 657 4 466 5 224
[*,3,1,1,1,1]  1 357 2 471 3 820 4 483 5 870
[*,4,1,1,1,1]  1 793 2 544 3 273 4 468 5 39
[*,5,1,1,1,1]  1 790 2 76 3 995 4 92 5 480
[*,1,2,1,1,1]  1 447 2 640 3 946 4 221 5 743
[*,2,2,1,1,1]  1 974 2 450 3 68 4 68 5 672
[*,3,2,1,1,1]  1 25 2 779 3 145 4 432 5 13
[*,4,2,1,1,1]  1 327 2 840 3 582 4 737 5 497
[*,5,2,1,1,1]  1 303 2 325 3 711 4 560 5 254
[*,1,3,1,1,1]  1 632 2 431 3 154 4 766 5 331
[*,2,3,1,1,1]  1 90 2 717 3 21 4 9 5 131
[*,3,3,1,1,1]  1 50 2 860 3 19 4 1 5 806
[*,4,3,1,1,1]  1 708 2 957 3 611 4 59 5 300
[*,5,3,1,1,1]  1 728 2 42 3 356 4 970 5 462
[*,1,4,1,1,1]  1 709 2 69 3 712 4 362 5 807
[*,2,4,1,1,1]  1 194 2 50 3 760 4 107 5 212
[*,3,4,1,1,1]  1 836 2 529 3 314 4 27 5 444
[*,4,4,1,1,1]  1 285 2 54 3 498 4 458 5 726
[*,5,4,1,1,1]  1 206 2 597 3 917 4 824 5 757
[*,1,5,1,1,1]  1 734 2 341 3 508 4 564 5 402
[*,2,5,1,1,1]  1 251 2 992 3 398 4 860 5 709
[*,3,5,1,1,1]  1 823 2 446 3 239 4 389 5 304
[*,4,5,1,1,1]  1 14 2 81 3 54 4 974 5 476
[*,5,5,1,1,1]  1 77 2 921 3 432 4 711 5 418
[*,1,1,2,1,1]  1 301 2 882 3 106 4 16 5 16
[*,2,1,2,1,1]  1 466 2 931 3 567 4 637 5 595
[*,3,1,2,1,1]  1 379 2 320 3 251 4 225 5 738
[*,4,1,2,1,1]  1 187 2 505 3 245 4 307 5 805
[*,5,1,2,1,1]  1 992 2 957 3 364 4 993 5 583
[*,1,2,2,1,1]  1 879 2 192 3 54 4 217 5 988
[*,2,2,2,1,1]  1 466 2 300 3 754 4 868 5 508
[*,3,2,2,1,1]  1 242 2 960 3 119 4 839 5 867
[*,4,2,2,1,1]  1 373 2 825 3 179 4 553 5 784
[*,5,2,2,1,1]  1 859 2 538 3 211 4 359 5 235
[*,1,3,2,1,1]  1 352 2 462 3 932 4 818 5 638
[*,2,3,2,1,1]  1 723 2 887 3 223 4 23 5 365
[*,3,3,2,1,1]  1 82 2 782 3 115 4 256 5 740
[*,4,3,2,1,1]  1 173 2 91 3 329 4 848 5 340
[*,5,3,2,1,1]  1 554 2 40 3 574 4 117 5 716
[*,1,4,2,1,1]  1 957 2 461 3 96 4 668 5 54
[*,2,4,2,1,1]  1 660 2 95 3 63 4 626 5 261
[*,3,4,2,1,1]  1 789 2 849 3 255 4 870 5 935
[*,4,4,2,1,1]  1 767 2 588 3 935 4 902 5 218
[*,5,4,2,1,1]  1 258 2 954 3 135 4 754 5 720
[*,1,5,2,1,1]  1 651 2 545 3 902 4 380 5 377
[*,2,5,2,1,1]  1 776 2 221 3 888 4 494 5 719
