param n := 5;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;
set S[4] := 1 2 3 4 5;
set S[5] := 1 2 3 4 5;

param A := 
[*,1,1,1,1,1]  1 861 2 245 3 668 4 114 5 75
[*,2,1,1,1,1]  1 8 2 885 3 10 4 185 5 293
[*,3,1,1,1,1]  1 30 2 842 3 864 4 886 5 588
[*,4,1,1,1,1]  1 189 2 440 3 359 4 584 5 534
[*,5,1,1,1,1]  1 966 2 661 3 371 4 247 5 469
[*,1,2,1,1,1]  1 703 2 248 3 328 4 558 5 726
[*,2,2,1,1,1]  1 573 2 144 3 747 4 247 5 169
[*,3,2,1,1,1]  1 328 2 110 3 708 4 505 5 46
[*,4,2,1,1,1]  1 346 2 762 3 630 4 613 5 945
[*,5,2,1,1,1]  1 250 2 794 3 250 4 905 5 575
[*,1,3,1,1,1]  1 492 2 375 3 346 4 109 5 979
[*,2,3,1,1,1]  1 464 2 499 3 698 4 384 5 912
[*,3,3,1,1,1]  1 710 2 126 3 171 4 774 5 537
[*,4,3,1,1,1]  1 586 2 112 3 488 4 546 5 868
[*,5,3,1,1,1]  1 867 2 938 3 101 4 925 5 968
[*,1,4,1,1,1]  1 266 2 318 3 987 4 267 5 853
[*,2,4,1,1,1]  1 359 2 140 3 929 4 840 5 400
[*,3,4,1,1,1]  1 602 2 633 3 317 4 953 5 534
[*,4,4,1,1,1]  1 916 2 74 3 681 4 256 5 578
[*,5,4,1,1,1]  1 443 2 505 3 264 4 600 5 242
[*,1,5,1,1,1]  1 571 2 239 3 316 4 350 5 626
[*,2,5,1,1,1]  1 539 2 453 3 724 4 430 5 350
[*,3,5,1,1,1]  1 242 2 975 3 97 4 743 5 989
[*,4,5,1,1,1]  1 731 2 709 3 366 4 397 5 141
[*,5,5,1,1,1]  1 81 2 410 3 423 4 792 5 294
[*,1,1,2,1,1]  1 797 2 676 3 225 4 546 5 207
[*,2,1,2,1,1]  1 184 2 14 3 837 4 722 5 835
[*,3,1,2,1,1]  1 54 2 274 3 368 4 8 5 326
[*,4,1,2,1,1]  1 104 2 736 3 645 4 880 5 97
[*,5,1,2,1,1]  1 251 2 553 3 222 4 584 5 341
[*,1,2,2,1,1]  1 779 2 568 3 267 4 941 5 752
[*,2,2,2,1,1]  1 715 2 903 3 310 4 245 5 322
[*,3,2,2,1,1]  1 106 2 75 3 360 4 514 5 798
[*,4,2,2,1,1]  1 827 2 463 3 609 4 307 5 312
[*,5,2,2,1,1]  1 390 2 642 3 675 4 465 5 320
[*,1,3,2,1,1]  1 108 2 565 3 136 4 423 5 2
[*,2,3,2,1,1]  1 17 2 286 3 765 4 815 5 403
[*,3,3,2,1,1]  1 905 2 964 3 610 4 176 5 632
[*,4,3,2,1,1]  1 804 2 666 3 355 4 325 5 330
[*,5,3,2,1,1]  1 507 2 293 3 394 4 953 5 278
[*,1,4,2,1,1]  1 893 2 774 3 758 4 559 5 391
[*,2,4,2,1,1]  1 810 2 492 3 696 4 744 5 164
[*,3,4,2,1,1]  1 702 2 659 3 895 4 113 5 103
[*,4,4,2,1,1]  1 231 2 494 3 237 4 519 5 61
[*,5,4,2,1,1]  1 102 2 540 3 721 4 774 5 618
[*,1,5,2,1,1]  1 516 2 7 3 817 4 371 5 553
[*,2,5,2,1,1]  1 685 2 195 3 342 4 288 5 489
[*,3,5,2,1,1]  1 597 2 59 3 275 4 502 5 669
