param n := 5;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;
set S[4] := 1 2 3 4 5;
set S[5] := 1 2 3 4 5;

param A :=
[*,1,1,1,1,1]  1 211 2 698 3 576 4 573 5 543
[*,2,1,1,1,1]  1 330 2 419 3 608 4 292 5 534
[*,3,1,1,1,1]  1 496 2 413 3 566 4 412 5 410
[*,4,1,1,1,1]  1 488 2 544 3 332 4 645 5 353
[*,5,1,1,1,1]  1 617 2 326 3 689 4 457 5 152
[*,1,2,1,1,1]  1 586 2 355 3 441 4 499 5 569
[*,2,2,1,1,1]  1 435 2 612 3 427 4 333 5 565
[*,3,2,1,1,1]  1 281 2 330 3 742 4 174 5 821
[*,4,2,1,1,1]  1 547 2 212 3 606 4 327 5 570
[*,5,2,1,1,1]  1 456 2 566 3 562 4 278 5 319
[*,1,3,1,1,1]  1 552 2 472 3 589 4 150 5 458
[*,2,3,1,1,1]  1 626 2 479 3 567 4 522 5 305
[*,3,3,1,1,1]  1 655 2 380 3 514 4 347 5 376
[*,4,3,1,1,1]  1 333 2 784 3 230 4 545 5 360
[*,5,3,1,1,1]  1 489 2 564 3 493 4 249 5 629
[*,1,4,1,1,1]  1 368 2 360 3 618 4 618 5 309
[*,2,4,1,1,1]  1 629 2 596 3 399 4 307 5 410
[*,3,4,1,1,1]  1 692 2 651 3 470 4 298 5 272
[*,4,4,1,1,1]  1 437 2 455 3 483 4 481 5 555
[*,5,4,1,1,1]  1 423 2 528 3 403 4 448 5 510
[*,1,5,1,1,1]  1 364 2 751 3 383 4 633 5 554
[*,2,5,1,1,1]  1 566 2 197 3 556 4 448 5 447
[*,3,5,1,1,1]  1 538 2 376 3 526 4 325 5 490
[*,4,5,1,1,1]  1 415 2 528 3 399 4 352 5 639
[*,5,5,1,1,1]  1 525 2 508 3 467 4 540 5 343
[*,1,1,2,1,1]  1 480 2 502 3 577 4 460 5 348
[*,2,1,2,1,1]  1 323 2 643 3 505 4 343 5 512
[*,3,1,2,1,1]  1 444 2 300 3 549 4 579 5 401
[*,4,1,2,1,1]  1 614 2 686 3 377 4 333 5 274
[*,5,1,2,1,1]  1 644 2 403 3 414 4 476 5 725
[*,1,2,2,1,1]  1 312 2 514 3 414 4 561 5 638
[*,2,2,2,1,1]  1 662 2 466 3 562 4 373 5 394
[*,3,2,2,1,1]  1 444 2 482 3 609 4 596 5 334
[*,4,2,2,1,1]  1 457 2 378 3 714 4 292 5 592
[*,5,2,2,1,1]  1 468 2 374 3 647 4 646 5 280
[*,1,3,2,1,1]  1 347 2 520 3 675 4 515 5 345
[*,2,3,2,1,1]  1 266 2 241 3 626 4 635 5 612
[*,3,3,2,1,1]  1 545 2 333 3 442 4 620 5 360
[*,4,3,2,1,1]  1 594 2 412 3 418 4 578 5 272
[*,5,3,2,1,1]  1 485 2 347 3 562 4 657 5 398
[*,1,4,2,1,1]  1 387 2 501 3 461 4 496 5 452
[*,2,4,2,1,1]  1 582 2 655 3 576 4 444 5 264
[*,3,4,2,1,1]  1 454 2 699 3 578 4 377 5 480
[*,4,4,2,1,1]  1 460 2 562 3 498 4 370 5 436
[*,5,4,2,1,1]  1 212 2 412 3 363 4 652 5 498
[*,1,5,2,1,1]  1 412 2 542 3 584 4 331 5 489
[*,2,5,2,1,1]  1 321 2 630 3 255 4 641 5 391
[*,3,5,2,1,1]  1 792 2 512 3 551 4 295 5 456
[*,4,5,2,1,1]  1 355 2 689 3 414 4 470 5 594
[*,5,5,2,1,1]  1 605 2 186 3 565 4 716 5 566
[*,1,1,3,1,1]  1 402 2 575 3 613 4 574 5 383
[*,2,1,3,1,1]  1 608 2 416 3 512 4 421 5 347
[*,3,1,3,1,1]  1 284 2 587 3 426 4 660 5 416
[*,4,1,3,1,1]  1 669 2 728 3 230 4 157 5 499
[*,5,1,3,1,1]  1 677 2 335 3 479 4 545 5 477
[*,1,2,3,1,1]  1 472 2 535 3 487 4 451 5 551
