param n := 5;
set S[1] := 1 2 3 4 5;
set S[2] := 1 2 3 4 5;
set S[3] := 1 2 3 4 5;
set S[4] := 1 2 3 4 5;
set S[5] := 1 2 3 4 5;

param A :=
[*,1,1,1,1,1]  1 766 2 551 3 471 4 373 5 469
[*,2,1,1,1,1]  1 224 2 784 3 636 4 421 5 677
[*,3,1,1,1,1]  1 644 2 555 3 513 4 385 5 449
[*,4,1,1,1,1]  1 658 2 627 3 663 4 403 5 347
[*,5,1,1,1,1]  1 505 2 493 3 636 4 371 5 586
[*,1,2,1,1,1]  1 798 2 317 3 485 4 732 5 315
[*,2,2,1,1,1]  1 595 2 669 3 597 4 337 5 506
[*,3,2,1,1,1]  1 608 2 480 3 371 4 592 5 513
[*,4,2,1,1,1]  1 541 2 465 3 521 4 491 5 636
[*,5,2,1,1,1]  1 738 2 442 3 427 4 373 5 813
[*,1,3,1,1,1]  1 754 2 674 3 493 4 387 5 437
[*,2,3,1,1,1]  1 384 2 473 3 534 4 833 5 509
[*,3,3,1,1,1]  1 490 2 649 3 320 4 586 5 435
[*,4,3,1,1,1]  1 389 2 469 3 620 4 421 5 768
[*,5,3,1,1,1]  1 419 2 605 3 612 4 589 5 532
[*,1,4,1,1,1]  1 401 2 554 3 672 4 567 5 571
[*,2,4,1,1,1]  1 336 2 500 3 699 4 542 5 494
[*,3,4,1,1,1]  1 583 2 605 3 413 4 632 5 532
[*,4,4,1,1,1]  1 556 2 622 3 408 4 476 5 570
[*,5,4,1,1,1]  1 590 2 476 3 502 4 197 5 1000
[*,1,5,1,1,1]  1 591 2 640 3 514 4 520 5 682
[*,2,5,1,1,1]  1 702 2 556 3 466 4 586 5 446
[*,3,5,1,1,1]  1 492 2 531 3 441 4 565 5 720
[*,4,5,1,1,1]  1 535 2 579 3 422 4 600 5 404
[*,5,5,1,1,1]  1 474 2 535 3 634 4 690 5 420
[*,1,1,2,1,1]  1 491 2 479 3 417 4 584 5 689
[*,2,1,2,1,1]  1 554 2 584 3 552 4 665 5 273
[*,3,1,2,1,1]  1 506 2 531 3 598 4 486 5 571
[*,4,1,2,1,1]  1 623 2 428 3 505 4 602 5 385
